SKU_ID,Product_Name,Department,Category,Subcategory,Brand,Vendor_ID,Product_Cost,Original_Retail_Price,Current_Retail_Price,Margin_Percentage,Launch_Date,Season,Product_Status,Style,Colour,Size,Material,Price_Band,Demand_Index,Inventory_Bias
DEC0128,Luna Wool Collection,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V020,40.1,110.01,110.01,0.6355,2023-10-26,Core,Active,Artisan,Espresso,Small,Linen,Best,1.3065,1.36
DEC0129,Aster Ceramic Series,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V007,25.53,67.84,67.84,0.6236,2024-05-30,Core,Active,Modern,Ivory,Large,Cotton,Better,1.3786,1.36
DEC0130,Aster Linen Form,Home Decor,Decorative Objects,Decorative Objects,Atelier Edit,V012,34.78,75.23,75.23,0.5376,2024-09-16,Core,Active,Artisan,Champagne,Small,Stone,Best,0.6565,1.36
DEC0131,Vale Rattan Collection,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V020,37.83,79.51,79.51,0.5242,2023-06-08,Core,Active,Artisan,Slate,Large,Brass,Best,0.6759,1.36
DEC0132,Luna Glass Vessel,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V009,45.83,86.64,86.64,0.471,2024-06-03,Core,Active,Artisan,Terracotta,Small,Linen,Best,0.8238,1.36
DEC0133,Luna Linen Collection,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V013,12.99,32.07,32.07,0.595,2024-07-11,Core,Active,Classic,Sand,One Size,Marble,Good,1.0371,1.36
DEC0134,Sable Oak Vessel,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V020,41.61,92.67,92.67,0.551,2023-09-11,Core,Active,Classic,Terracotta,Small,Cotton,Best,0.9343,1.36
DEC0135,Marlow Glass Edit,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V010,33.25,72.05,72.05,0.5385,2024-01-28,Core,Active,Organic,Champagne,Small,Stone,Best,0.6854,1.36
DEC0136,Cove Wool Edit,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V014,20.59,58.35,58.35,0.6472,2024-09-30,Core,Active,Organic,Sage,One Size,Stone,Better,0.4844,1.36
DEC0137,Vale Oak Object,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V003,16.15,34.04,34.04,0.5254,2024-02-22,Core,Active,Minimal,Slate,Small,Ceramic,Good,1.2108,1.36
DEC0138,Noir Rattan Series,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V011,22.26,47.08,47.08,0.5271,2025-01-07,Core,Active,Classic,Champagne,Medium,Rattan,Better,1.0461,1.36
DEC0139,Cove Wool Series,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V017,43.27,97.43,97.43,0.5559,2023-11-27,Core,Active,Classic,Charcoal,Large,Brass,Best,0.6772,1.36
DEC0140,Luna Glass House,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V004,20.65,44.34,44.34,0.5343,2023-09-03,Core,Active,Minimal,Slate,Large,Linen,Better,1.1681,1.36
DEC0141,Marlow Oak House,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V009,22.77,48.37,48.37,0.5293,2023-07-15,Core,Active,Minimal,Charcoal,One Size,Rattan,Better,0.6626,1.36
DEC0142,Marlow Oak Collection,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V015,38.39,86.85,86.85,0.558,2024-06-25,Core,Active,Modern,Charcoal,Large,Rattan,Best,1.2354,1.36
DEC0143,Marlow Cotton Vessel,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V002,38.67,88.17,88.17,0.5615,2023-07-18,Core,Active,Classic,Oat,Medium,Glass,Best,0.5663,1.36
DEC0144,Noir Wool Form,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V012,15.29,32.86,32.86,0.5346,2023-07-10,Core,Active,Classic,Espresso,Medium,Wool,Good,0.7774,1.36
DEC0145,Sable Ceramic Object,Home Decor,Decorative Objects,Decorative Objects,Atelier Edit,V020,35.42,75.47,75.47,0.5307,2023-07-05,Core,Active,Artisan,Champagne,One Size,Glass,Best,0.8941,1.36
DEC0146,Marlow Ceramic House,Home Decor,Decorative Objects,Decorative Objects,Atelier Edit,V005,7.94,19.65,19.65,0.5959,2023-11-22,Core,Active,Artisan,Ivory,Large,Glass,Entry,1.3904,1.36
DEC0147,Mira Rattan Studio,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V012,37.77,83.91,83.91,0.5499,2023-07-19,Core,Active,Artisan,Oat,Medium,Stone,Best,1.0093,1.36
DEC0148,Aster Brass Studio,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V020,27.21,64.17,64.17,0.576,2023-10-02,Core,Active,Minimal,Sand,One Size,Marble,Better,1.0687,1.36
DEC0149,Avery Ceramic Atelier,Home Decor,Decorative Objects,Decorative Objects,Atelier Edit,V005,35.17,76.63,76.63,0.5411,2023-06-27,Core,Active,Modern,Terracotta,One Size,Oak,Best,1.4967,1.36
DEC0150,Vale Stone Studio,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V012,50.59,92.26,64.58,0.4517,2023-09-29,Core,Exit,Minimal,Terracotta,Small,Linen,Best,1.051,1.36
DEC0151,Aster Brass House,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V001,14.18,29.49,29.49,0.5193,2024-10-29,Core,Seasonal,Minimal,Charcoal,Small,Rattan,Good,0.9462,1.36
DEC0152,Aster Marble Object,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V008,32.47,76.82,76.82,0.5773,2024-08-19,Core,Active,Modern,Charcoal,One Size,Ceramic,Best,0.7467,1.36
DEC0153,Luna Oak Series,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V013,34.16,82.1,82.1,0.5839,2023-06-10,Core,Active,Minimal,Terracotta,Small,Stone,Best,0.8852,1.36
DEC0154,Marlow Stone Edit,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V003,10.09,22.86,22.86,0.5587,2024-01-14,Core,Active,Minimal,Terracotta,One Size,Stone,Good,1.1325,1.36
DEC0155,Mira Stone Form,Home Decor,Decorative Objects,Decorative Objects,Atelier Edit,V010,9.49,19.71,19.71,0.5185,2024-01-09,Core,Active,Minimal,Sage,Medium,Oak,Entry,0.6121,1.36
DEC0156,Arc Linen Edit,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V014,58.09,105.16,105.16,0.4476,2024-11-03,Core,Active,Minimal,Espresso,Large,Oak,Best,1.4016,1.36
DEC0157,Vale Oak Collection,Home Decor,Decorative Objects,Decorative Objects,Atelier Edit,V002,50.16,110.38,110.38,0.5456,2023-11-24,Core,Active,Organic,Champagne,Medium,Linen,Best,0.7531,1.36
DEC0158,Arc Wool Object,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V007,45.27,92.69,92.69,0.5116,2024-06-08,Core,Active,Modern,Sand,One Size,Ceramic,Best,0.6657,1.36
DEC0159,Aster Marble Line,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V017,19.15,44.57,44.57,0.5703,2023-07-19,Core,Active,Minimal,Slate,Large,Oak,Better,1.1603,1.36
DEC0160,Luna Glass Edit,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V003,42.82,94.8,94.8,0.5483,2024-02-23,Core,Active,Organic,Espresso,One Size,Oak,Best,1.0898,1.36
DEC0161,Noir Linen Series,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V010,41.6,89.53,89.53,0.5354,2024-02-21,Core,Active,Artisan,Oat,One Size,Rattan,Best,1.8187,1.36
DEC0162,Luna Cotton Atelier,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V016,47.72,102.12,102.12,0.5327,2024-05-16,Core,Active,Classic,Sage,Medium,Oak,Best,0.7816,1.36
DEC0163,Cove Glass Collection,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V003,28.83,81.92,81.92,0.6481,2023-11-12,Core,Active,Organic,Charcoal,Small,Linen,Best,0.7573,1.36
DEC0164,Luna Wool Line,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V013,31.22,63.31,63.31,0.5069,2024-01-09,Core,Seasonal,Classic,Sand,One Size,Oak,Better,1.9528,1.36
DEC0165,Aster Oak Vessel,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V020,55.88,112.46,112.46,0.5031,2024-10-12,Core,Active,Artisan,Sand,Small,Brass,Best,0.7454,1.36
DEC0166,Cove Brass Object,Home Decor,Decorative Objects,Decorative Objects,Atelier Edit,V004,48.26,97.83,97.83,0.5067,2024-07-05,Core,Active,Classic,Charcoal,Large,Cotton,Best,1.9267,1.36
DEC0167,Avery Cotton Studio,Home Decor,Decorative Objects,Decorative Objects,Atelier Edit,V013,24.55,52.28,52.28,0.5305,2023-12-26,Core,Active,Minimal,Charcoal,Large,Linen,Better,1.3969,1.36
DEC0168,Arc Glass House,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V017,31.37,65.23,65.23,0.519,2024-11-15,Core,Active,Artisan,Slate,Medium,Oak,Better,0.9861,1.36
DEC0169,Sable Ceramic Object,Home Decor,Decorative Objects,Decorative Objects,Atelier Edit,V008,45.33,88.32,88.32,0.4867,2023-07-19,Core,Active,Organic,Champagne,One Size,Wool,Best,0.9663,1.36
DEC0170,Sable Glass Collection,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V011,12.71,36.98,36.98,0.6562,2025-01-11,Core,Active,Minimal,Terracotta,Large,Oak,Good,1.3691,1.36
DEC0171,Vale Ceramic Series,Home Decor,Decorative Objects,Decorative Objects,Atelier Edit,V019,17.73,35.34,35.34,0.4984,2024-06-08,Core,Active,Modern,Sand,Medium,Linen,Good,0.8529,1.36
DEC0172,Avery Rattan House,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V006,46.63,111.58,111.58,0.5821,2024-05-05,Core,Seasonal,Organic,Charcoal,Large,Linen,Best,1.1075,1.36
DEC0173,Sable Marble House,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V013,33.15,75.81,53.07,0.5627,2024-02-15,Core,Exit,Minimal,Slate,Large,Rattan,Best,0.6852,1.36
DEC0174,Aster Brass House,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V002,36.57,77.9,77.9,0.5305,2024-06-11,Core,Active,Organic,Espresso,One Size,Marble,Best,1.1551,1.36
DEC0175,Ridge Linen Series,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V007,24.7,54.62,54.62,0.5478,2023-09-05,Core,Active,Modern,Oat,One Size,Wool,Better,0.5909,1.36
DEC0176,Sable Brass Form,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V013,19.03,37.68,37.68,0.495,2024-10-24,Core,Active,Artisan,Champagne,Medium,Brass,Good,0.5716,1.36
DEC0177,Ridge Glass House,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V020,17.47,35.22,35.22,0.5038,2024-06-14,Core,Seasonal,Minimal,Slate,One Size,Ceramic,Good,0.5376,1.36
DEC0178,Mira Brass Edit,Home Decor,Decorative Objects,Decorative Objects,Atelier Edit,V011,37.9,81.02,81.02,0.5322,2024-08-18,Core,Active,Modern,Natural,Large,Glass,Best,1.1291,1.36
DEC0179,Marlow Stone House,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V015,40.3,78.02,78.02,0.4835,2024-01-20,Core,Active,Modern,Oat,Large,Oak,Best,0.4402,1.36
DEC0180,Vale Linen Atelier,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V004,58.65,121.58,121.58,0.5176,2024-10-15,Core,Active,Modern,Natural,One Size,Ceramic,Best,0.7702,1.36
DEC0181,Noir Linen Atelier,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V009,44.65,94.17,94.17,0.5258,2023-05-25,Core,Active,Classic,Ivory,One Size,Marble,Best,0.9219,1.36
DEC0182,Ridge Stone Series,Home Decor,Decorative Objects,Decorative Objects,Atelier Edit,V019,11.19,24.16,24.16,0.5369,2024-05-28,Core,Active,Organic,Champagne,Large,Oak,Good,1.875,1.36
DEC0183,Noir Stone Line,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V002,14.68,35.04,35.04,0.5811,2023-10-16,Core,Active,Classic,Terracotta,Small,Linen,Good,0.8809,1.36
DEC0184,Harbour Wool Atelier,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V010,41.07,89.19,89.19,0.5395,2023-08-30,Core,Active,Organic,Charcoal,Small,Rattan,Best,0.9233,1.36
DEC0185,Ridge Ceramic Edit,Home Decor,Decorative Objects,Decorative Objects,Atelier Edit,V020,58.6,123.69,123.69,0.5263,2024-04-04,Core,Active,Minimal,Charcoal,Large,Oak,Best,0.8961,1.36
DEC0186,Noir Glass Line,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V006,15.56,37.52,37.52,0.5852,2024-10-13,Core,Active,Minimal,Ivory,One Size,Linen,Good,1.1638,1.36
DEC0187,Arc Stone Collection,Home Decor,Decorative Objects,Decorative Objects,Maison Reserve,V010,48.52,107.18,107.18,0.5473,2023-08-24,Core,Active,Organic,Ivory,Large,Ceramic,Best,0.8452,1.36
DEC0188,Noir Stone Collection,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V019,51.2,122.54,122.54,0.5822,2024-09-13,Core,Active,Artisan,Champagne,Large,Rattan,Best,0.8728,1.36
DEC0189,Luna Ceramic Edit,Home Decor,Decorative Objects,Decorative Objects,Northstar Collection,V006,51.81,106.46,106.46,0.5134,2024-12-30,Core,Active,Classic,Oat,Medium,Marble,Best,0.7887,1.36
DEC0190,Cove Rattan Vessel,Home Decor,Decorative Objects,Decorative Objects,Foundry Home,V015,19.3,43.79,43.79,0.5593,2023-09-14,Core,Active,Artisan,Champagne,One Size,Wool,Better,0.995,1.36
WAL0191,Avery Rattan Atelier,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V002,61.6,125.01,125.01,0.5073,2023-06-25,Core,Active,Artisan,Slate,Large,Cotton,Best,0.9591,1.33
WAL0192,Luna Oak Object,Home Decor,Wall Decor,Wall Decor,Maison Reserve,V005,37.0,84.52,84.52,0.5623,2023-06-23,Core,Active,Classic,Natural,Large,Cotton,Best,0.4435,1.33
WAL0193,Luna Brass Edit,Home Decor,Wall Decor,Wall Decor,Maison Reserve,V013,36.26,80.45,80.45,0.5493,2024-10-07,Core,Active,Modern,Charcoal,Large,Glass,Best,1.2122,1.33
WAL0194,Harbour Rattan Collection,Home Decor,Wall Decor,Wall Decor,Maison Reserve,V020,31.94,63.07,63.07,0.4935,2023-12-03,Core,Active,Classic,Terracotta,One Size,Wool,Better,1.12,1.33
WAL0195,Harbour Linen Studio,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V008,48.11,92.86,92.86,0.4819,2023-12-23,Core,Active,Modern,Slate,Small,Brass,Best,1.0976,1.33
WAL0196,Mira Cotton House,Home Decor,Wall Decor,Wall Decor,Atelier Edit,V015,50.27,120.42,120.42,0.5826,2024-02-07,Core,Active,Modern,Slate,Large,Cotton,Best,1.6508,1.33
WAL0197,Vale Ceramic Atelier,Home Decor,Wall Decor,Wall Decor,Atelier Edit,V001,27.23,63.59,63.59,0.5717,2024-05-22,Core,Seasonal,Minimal,Oat,Medium,Glass,Better,1.2721,1.33
WAL0198,Sable Rattan Series,Home Decor,Wall Decor,Wall Decor,Foundry Home,V011,65.33,159.66,159.66,0.5908,2024-10-09,Core,Active,Artisan,Espresso,One Size,Wool,Best,0.7649,1.33
WAL0199,Avery Rattan Collection,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V014,52.92,111.11,111.11,0.5237,2024-01-31,Core,Active,Artisan,Slate,One Size,Marble,Best,0.9951,1.33
WAL0200,Sable Rattan Form,Home Decor,Wall Decor,Wall Decor,Atelier Edit,V005,21.89,48.99,48.99,0.5533,2024-05-21,Core,Active,Artisan,Terracotta,One Size,Wool,Better,1.3329,1.33
WAL0201,Cove Wool Object,Home Decor,Wall Decor,Wall Decor,Foundry Home,V012,28.64,61.68,61.68,0.5357,2024-02-29,Core,Active,Minimal,Charcoal,Large,Brass,Better,1.0509,1.33
WAL0202,Mira Rattan Form,Home Decor,Wall Decor,Wall Decor,Foundry Home,V019,60.91,142.91,142.91,0.5738,2023-11-19,Core,Active,Modern,Espresso,Small,Rattan,Best,0.7862,1.33
WAL0203,Arc Stone Series,Home Decor,Wall Decor,Wall Decor,Foundry Home,V003,14.65,30.32,30.32,0.5168,2024-11-04,Core,Active,Artisan,Charcoal,Small,Oak,Good,0.9515,1.33
WAL0204,Avery Brass Collection,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V009,41.05,99.48,99.48,0.5873,2024-07-10,Core,Seasonal,Classic,Charcoal,Small,Linen,Best,0.5445,1.33
WAL0205,Vale Brass Object,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V019,30.8,73.43,73.43,0.5806,2024-06-08,Core,Active,Classic,Charcoal,Medium,Brass,Best,0.735,1.33
WAL0206,Marlow Linen Object,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V005,64.47,132.46,132.46,0.5133,2023-06-16,Core,Active,Modern,Terracotta,Small,Rattan,Best,0.7755,1.33
WAL0207,Sable Glass Vessel,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V010,64.35,130.49,130.49,0.5069,2023-12-31,Core,Active,Organic,Champagne,Large,Marble,Best,1.9332,1.33
WAL0208,Avery Stone Studio,Home Decor,Wall Decor,Wall Decor,Atelier Edit,V017,48.55,99.34,99.34,0.5113,2023-06-02,Core,Active,Organic,Charcoal,One Size,Stone,Best,0.6076,1.33
WAL0209,Aster Rattan Atelier,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V007,44.46,96.99,96.99,0.5416,2024-09-16,Core,Active,Classic,Espresso,Large,Glass,Best,1.169,1.33
WAL0210,Noir Marble Series,Home Decor,Wall Decor,Wall Decor,Maison Reserve,V015,66.42,151.34,151.34,0.5612,2023-09-17,Core,Active,Classic,Champagne,Small,Marble,Best,0.8689,1.33
WAL0211,Aster Stone Edit,Home Decor,Wall Decor,Wall Decor,Maison Reserve,V018,34.74,81.34,81.34,0.5729,2024-09-23,Core,Active,Organic,Charcoal,Medium,Stone,Best,0.4267,1.33
WAL0212,Cove Oak Line,Home Decor,Wall Decor,Wall Decor,Maison Reserve,V005,36.17,73.01,73.01,0.5046,2023-09-10,Core,Active,Classic,Natural,Medium,Marble,Best,0.8487,1.33
WAL0213,Avery Ceramic Atelier,Home Decor,Wall Decor,Wall Decor,Maison Reserve,V016,59.56,131.62,131.62,0.5475,2024-04-18,Core,Active,Classic,Charcoal,Medium,Ceramic,Best,0.9444,1.33
WAL0214,Aster Cotton Line,Home Decor,Wall Decor,Wall Decor,Atelier Edit,V019,31.86,60.47,60.47,0.473,2023-06-05,Core,Active,Classic,Champagne,One Size,Linen,Better,0.4863,1.33
WAL0215,Vale Marble Form,Home Decor,Wall Decor,Wall Decor,Atelier Edit,V008,40.31,106.1,106.1,0.6201,2023-05-24,Core,Active,Minimal,Espresso,Large,Glass,Best,0.8957,1.33
WAL0216,Luna Cotton Form,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V016,72.71,154.58,154.58,0.5296,2024-02-17,Core,Active,Modern,Ivory,One Size,Glass,Best,0.6618,1.33
WAL0217,Aster Linen Form,Home Decor,Wall Decor,Wall Decor,Foundry Home,V020,60.89,131.52,131.52,0.537,2024-02-26,Core,Active,Classic,Slate,Small,Stone,Best,1.0678,1.33
WAL0218,Avery Brass Line,Home Decor,Wall Decor,Wall Decor,Maison Reserve,V007,53.14,117.97,117.97,0.5495,2024-10-10,Core,Active,Artisan,Oat,Medium,Marble,Best,0.5871,1.33
WAL0219,Arc Linen Collection,Home Decor,Wall Decor,Wall Decor,Foundry Home,V015,73.22,152.2,152.2,0.5189,2024-04-02,Core,Active,Organic,Sand,Small,Rattan,Best,1.1518,1.33
WAL0220,Vale Cotton House,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V002,83.46,167.95,167.95,0.5031,2023-08-11,Core,Active,Classic,Natural,Medium,Cotton,Best,0.5341,1.33
WAL0221,Mira Glass Vessel,Home Decor,Wall Decor,Wall Decor,Atelier Edit,V010,47.0,96.93,96.93,0.5151,2023-05-24,Core,Active,Minimal,Slate,Medium,Oak,Best,0.8269,1.33
WAL0222,Vale Marble Edit,Home Decor,Wall Decor,Wall Decor,Maison Reserve,V015,42.56,99.9,99.9,0.574,2024-10-28,Core,Active,Classic,Espresso,Small,Marble,Best,0.6008,1.33
WAL0223,Mira Linen Form,Home Decor,Wall Decor,Wall Decor,Maison Reserve,V003,81.74,184.43,184.43,0.5568,2023-10-05,Core,Active,Artisan,Oat,One Size,Brass,Best,1.067,1.33
WAL0224,Avery Linen Collection,Home Decor,Wall Decor,Wall Decor,Maison Reserve,V012,44.34,94.88,94.88,0.5327,2024-06-20,Core,Active,Organic,Slate,Medium,Ceramic,Best,0.7183,1.33
WAL0225,Harbour Ceramic Atelier,Home Decor,Wall Decor,Wall Decor,Foundry Home,V016,81.22,160.27,160.27,0.4933,2023-12-31,Core,Active,Classic,Ivory,Medium,Oak,Best,0.6405,1.33
WAL0226,Aster Wool Series,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V005,23.71,52.55,52.55,0.5488,2023-09-19,Core,Active,Minimal,Oat,Medium,Wool,Better,1.8556,1.33
WAL0227,Marlow Linen Line,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V013,21.18,46.13,46.13,0.5409,2024-12-16,Core,Active,Organic,Natural,One Size,Glass,Better,0.8336,1.33
WAL0228,Marlow Rattan Collection,Home Decor,Wall Decor,Wall Decor,Foundry Home,V018,69.89,147.75,147.75,0.527,2024-07-26,Core,Active,Artisan,Ivory,Small,Glass,Best,1.3112,1.33
WAL0229,Sable Stone House,Home Decor,Wall Decor,Wall Decor,Atelier Edit,V006,27.89,51.16,51.16,0.4549,2024-02-20,Core,Active,Minimal,Ivory,Medium,Ceramic,Better,0.8523,1.33
WAL0230,Mira Wool Atelier,Home Decor,Wall Decor,Wall Decor,Atelier Edit,V014,55.16,126.67,88.67,0.5646,2024-10-07,Core,Exit,Modern,Ivory,Small,Oak,Best,0.4806,1.33
WAL0231,Aster Brass Edit,Home Decor,Wall Decor,Wall Decor,Atelier Edit,V020,66.03,141.67,141.67,0.5339,2023-12-22,Core,Active,Organic,Sand,Large,Glass,Best,1.0872,1.33
WAL0232,Arc Wool Vessel,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V009,56.21,128.42,128.42,0.5623,2024-07-02,Core,Active,Classic,Oat,Large,Oak,Best,0.5474,1.33
WAL0233,Avery Stone Line,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V016,84.94,180.94,180.94,0.5306,2024-03-08,Core,Active,Modern,Slate,Small,Rattan,Best,0.8912,1.33
WAL0234,Luna Stone Studio,Home Decor,Wall Decor,Wall Decor,Atelier Edit,V003,71.91,157.64,157.64,0.5439,2024-05-10,Core,Active,Classic,Slate,One Size,Linen,Best,0.7398,1.33
WAL0235,Cove Marble Series,Home Decor,Wall Decor,Wall Decor,Northstar Collection,V007,76.19,157.47,157.47,0.5162,2024-02-29,Core,Seasonal,Artisan,Natural,Small,Oak,Best,0.5086,1.33
WAL0236,Avery Brass Series,Home Decor,Wall Decor,Wall Decor,Atelier Edit,V017,24.94,50.25,50.25,0.5037,2023-06-17,Core,Active,Classic,Terracotta,Small,Brass,Better,0.5198,1.33
WAL0237,Vale Oak Collection,Home Decor,Wall Decor,Wall Decor,Maison Reserve,V004,40.82,95.89,95.89,0.5743,2024-08-12,Core,Active,Minimal,Espresso,Large,Stone,Best,1.1641,1.33
WAL0238,Noir Cotton Line,Home Decor,Wall Decor,Wall Decor,Atelier Edit,V007,69.9,160.31,160.31,0.564,2023-09-06,Core,Active,Minimal,Sage,Large,Rattan,Best,1.509,1.33
WAL0239,Mira Linen Line,Home Decor,Wall Decor,Wall Decor,Foundry Home,V015,46.63,98.43,98.43,0.5262,2023-06-24,Core,Active,Artisan,Natural,Small,Oak,Best,0.92,1.33
